id,SentimentScore,SentimentMagnitude
399856928,0.9,0.9
c05b7439a,0.8,4.2
a6610ebd3,0.4,1.2
a6d3839d8,0.7,1.5
6ba094bf4,0.0,0.1
91d307ce9,0.1,0.7
f8d98877d,-0.1,2.0
7438f5d52,0.0,0.4
a1390d450,0.3,2.2
c22078c20,0.0,1.8
10d83c05d,-0.5,0.5
daeac2b84,0.3,4.7
9b71a3c06,0.4,2.2
746f52206,0.3,7.4
843738a2a,0.0,0.0
68a6c1a24,0.1,1.6
70112a1b9,0.5,2.2
e65ac2a2e,0.2,3.7
23463f8a8,0.3,0.3
ab41920c4,0.5,1.5
8c36b62a9,0.1,1.2
15b27df66,0.2,3.0
ae219ff80,0.0,0.0
3d9784a88,0.9,0.9
b386d20ba,0.3,1.3
5c109cb7c,0.8,1.6
2e562fa52,0.1,0.1
acc76c678,0.3,5.2
9ef11ed6e,-0.3,1.2
6627a8ab8,0.4,0.8
d4e102aa3,0.0,1.3
4f23f9105,0.4,0.9
56e91b142,0.1,1.7
b532e9588,0.5,1.0
a3e73475f,0.4,1.9
8b9739cef,0.4,0.9
3bcc3be83,0.3,3.2
7133307db,0.0,0.0
5377c3a3c,0.3,0.3
c547fc4f7,0.2,0.2
dd13b36c6,0.3,1.3
74f391caa,0.9,0.9
d8f9d07f2,0.8,0.8
225d2e242,0.1,5.3
374b76068,0.8,0.8
5c810c552,0.7,1.4
c2bb6a3be,0.6,2.0
e4dd90768,0.5,2.9
018cb4eaf,0.2,0.2
c32f8daca,0.1,0.2
61e477c0a,-0.1,0.9
96a0b8d03,0.5,2.7
e4f7394ef,0.5,2.2
183160bf0,0.7,2.8
355e8bc38,0.0,0.0
c45e47c4c,0.2,2.8
9bd70dc2b,0.2,2.7
dd79180bc,0.1,1.1
4ea7c5d48,0.2,1.6
4914da5ec,0.0,1.5
246c3850a,0.2,4.0
a8267c4eb,0.0,3.7
2f595e715,-0.4,0.4
a1be4d855,0.4,4.8
a996f1370,0.8,0.8
1b1628128,0.2,2.7
385028a00,0.8,0.8
e0e241d57,0.1,4.5
8d50d37f8,0.6,2.6
c14b2f3da,0.0,0.8
a2c98c186,0.6,3.4
3c59aa98d,0.7,2.2
c7eac7b01,0.4,7.3
90a7474ec,0.8,1.6
f83695eb0,0.0,1.8
3813bc7c5,0.6,1.9
0e1a2937a,0.9,1.9
a5205f8ab,0.4,2.3
9c31047a7,0.0,0.7
1f4378ff6,0.4,3.2
d01112d4a,0.3,0.9
216840542,0.0,0.0
3745aa22f,0.0,4.3
6784b2fcd,0.2,3.5
a3727cc47,0.1,0.1
bf5eb5d00,0.2,2.1
59a23bac0,0.4,2.4
91d230036,0.0,3.6
3c97d1670,0.1,0.5
3b0238af8,0.1,1.9
1bd13d3e5,0.2,1.2
88f79f7ee,0.0,0.0
b574af70f,0.3,2.5
a79e1889c,0.6,2.0
66ad04874,-0.1,6.9
f0982978a,0.4,0.4
31b3d9b10,0.3,2.4
edbffc8cf,0.0,2.1
30669fef4,0.0,0.0
4c594983d,0.1,5.5
b5cb75a44,0.5,3.0
7b8fd895c,0.1,2.6
d0b5fece1,0.1,1.6
3c2a1ed3b,0.4,2.9
2fe763187,0.8,2.5
214dbc1f4,0.7,2.8
d5124cdcc,0.1,3.4
6c7efd1a5,0.4,1.7
387a8e71a,0.3,0.3
fa16a892d,0.0,5.9
38f6d8ab9,0.3,0.7
be0888771,0.0,1.9
2b4017cf2,0.6,1.3
cf78e66fd,0.3,7.6
f410b0841,0.0,5.0
51398fac1,0.2,3.2
2185647c2,0.3,4.6
f1164babb,0.0,0.0
ac31057e6,0.9,0.9
b65dc15af,0.9,0.9
41bc94422,0.1,1.1
4c55ffdb7,0.1,2.0
f2fba72d2,0.5,0.5
e97e1afc1,0.5,0.5
1303e86df,0.1,0.1
311479c63,0.1,0.1
251b3b086,0.4,1.8
e56dc823a,0.2,2.8
31a77d7ba,0.2,3.5
00b00d5c1,0.3,2.6
3af847ce9,0.1,3.3
80785f31f,0.5,2.3
0510cacd0,0.3,3.5
9ebe2f16c,0.0,1.0
c5f20f40f,0.3,1.8
cccbf8c47,0.3,2.7
53b442005,0.0,0.5
68a3c10cb,0.0,3.0
2034bc734,0.3,1.2
0c64363af,0.1,0.7
89af60ff3,0.1,0.4
c82f54ef6,0.0,2.7
46e25aa2b,0.2,2.2
40b53f6c2,-0.1,0.6
37bbc6060,0.2,2.0
55cdf4eda,0.5,1.5
c4b37d5ed,0.2,0.5
390c45d0c,0.0,6.3
f288b4919,0.0,1.0
3e768f382,0.1,0.4
e8a1f3d1b,0.3,0.7
4374d6f52,0.9,1.8
938de268a,0.9,0.9
d9b63ae80,0.1,0.1
5597af31b,0.5,1.0
6a5ba2ea7,0.0,0.7
146cd69b3,0.2,1.3
733ccdc63,0.4,3.4
d353b436f,0.4,0.8
ebc749f21,0.2,2.3
5f8d00436,0.1,1.3
78e5e19b6,0.2,0.2
9024c21fc,0.5,2.5
a46ad5cc3,0.3,2.6
d1052eb2d,0.3,0.6
98780fbb6,0.1,0.7
b31d0dd8d,0.6,0.6
c15b3c9f1,0.2,0.7
9358ef6d7,0.9,0.9
88d5f9129,0.9,0.9
0f0f81a37,0.4,1.3
a6af385f0,0.2,6.5
4802207be,0.9,0.9
0e736f310,0.0,2.5
c135c6b15,0.7,3.5
473280639,0.3,3.0
6a9d18d89,0.1,9.3
650a1a505,0.4,0.4
fb9b44c0c,0.2,0.5
b3c2305b0,0.2,2.4
ef836c3d3,0.2,12.4
da7680082,0.2,1.5
9e6116358,0.2,0.2
b11103508,0.3,7.6
16eefbec7,0.3,0.3
39d055888,0.5,1.0
642b0dbac,0.0,0.4
9ba7b7b9c,0.8,0.8
a686164c9,0.0,0.1
172555cfd,0.0,1.7
3cdaf32d2,0.4,2.3
d30b90a39,0.3,1.9
2bcab4c4e,0.3,0.7
5b945da83,0.0,0.0
1811b1412,0.2,4.0
4cdb41608,0.4,5.5
a4e09a814,0.4,1.0
000a290e4,0.3,0.6
45600eaab,0.0,1.2
586585da9,0.4,1.8
4cfbb4616,0.4,1.3
72e9e5442,0.4,2.1
1c8ab73ca,0.3,2.9
a1543decd,0.3,1.2
97d823486,0.3,1.7
647284f19,0.4,1.6
dad97c60d,0.7,0.7
dfb8034b5,0.3,2.3
87c19915b,0.2,2.7
4082acebb,0.9,0.9
5962cfdd9,0.5,2.0
3bb86aa8f,0.0,0.9
1b6d1b049,0.4,1.4
1a83d4455,0.1,3.9
4693e646e,0.6,3.8
269a6756f,0.0,1.6
6edf4f4fb,0.5,1.5
611045510,0.2,1.7
be917151a,0.1,2.6
e0a1e1ecd,0.6,1.3
a45142177,0.0,0.0
c02a9554d,0.4,0.9
c2f9689c2,0.3,4.7
72418da1c,-0.1,1.8
3e2347b40,0.1,4.6
38fb7c50c,0.2,2.2
40b1839ea,0.0,0.6
2f4b73413,0.5,2.5
94afcd90c,0.0,2.1
64da323a1,0.2,0.5
f61cec80a,0.2,1.2
39ef18e70,0.0,0.1
fc9773fa5,0.8,1.7
e9a379c0e,0.2,0.5
c14530f38,0.8,3.2
23ce26e85,0.1,0.2
a90161422,0.3,1.3
352ba3335,0.0,1.5
db33da35e,0.9,0.9
1b5af7749,0.0,1.9
7e69c99bc,0.0,0.3
8ff0818d5,0.2,3.4
2d9bdbca9,0.3,0.7
c24516b64,0.1,1.6
7e43a342a,0.1,8.1
c3ed4c50b,0.3,2.2
488bfc285,0.0,0.1
2cf4d18e3,0.3,1.8
efe569ca6,0.5,1.0
2cb1d59ad,0.0,0.0
e42dc215d,0.5,2.8
5c1fa6bd2,0.4,2.0
933e0a3e8,0.2,4.3
eb77432cd,0.2,3.1
28ef05fe6,0.3,0.3
8fc9d6c1a,0.2,2.2
edac3b595,-0.4,0.4
60aca92c5,0.5,3.6
e723eee29,0.6,1.8
ae4ab31ec,0.2,1.6
9296eb09d,0.1,0.3
52c15bfee,-0.2,0.2
be55e5ef8,0.7,3.8
2c983fe89,0.7,0.7
ef9154afe,0.0,1.7
903523a17,0.3,1.4
9b980624e,0.2,0.4
4199f1957,0.0,0.0
b3fb62c05,0.9,0.9
4559bd457,0.9,0.9
0aaf6976a,0.2,14.0
123f15578,-0.2,0.7
8f214e361,0.2,1.7
f1cc9dd25,0.0,0.1
5dbd7f61b,0.3,1.2
ad9d334b5,0.7,2.1
b7856db41,0.0,0.0
71e5aca0a,-0.1,0.1
6257ac9e4,0.4,5.6
f97d14e01,0.1,5.4
12ccd5019,0.5,0.5
88c0e21d1,0.3,8.8
0977caea0,0.0,1.6
9f02a1c14,0.2,2.4
e052a2a39,0.4,1.9
dd4b67059,0.0,5.5
8abb96298,0.9,0.9
0fd5ff08e,0.1,2.1
0dff88b6f,0.3,0.6
0edb4e3b2,0.3,1.2
5b55086b6,0.7,2.8
7c5a912a5,0.2,1.5
f1c49dd17,0.5,3.6
3a7bcfea4,0.1,1.6
282f456cb,0.5,1.0
a90d6fbee,0.5,1.1
3fc2f9495,0.2,4.9
c74126469,0.0,1.1
eac15ca35,0.0,3.4
89523a695,0.2,2.8
f9e3a51c1,0.7,1.5
935098bbf,0.1,1.2
b5c553616,-0.7,0.7
db0875ffd,-0.3,0.3
d5ba03e9a,0.9,0.9
136f22028,0.0,0.0
3f109dab7,0.5,4.7
a00eaa0fb,0.0,4.0
46bb277b5,0.0,5.0
7f74af51f,0.5,2.9
b1d2cb34d,0.2,2.3
87613aee1,0.4,0.9
db9af2894,0.2,0.7
05fadeacd,0.3,0.3
570fdcc4d,0.3,0.7
de993a4c9,0.2,0.2
0bd2d5882,0.0,0.0
e152df77a,0.7,1.5
f5e9075c9,0.5,2.7
760c7d8ac,0.0,2.6
261cbe336,0.1,2.2
bc7956085,0.1,2.1
6eedb995d,0.2,0.2
902624c4b,0.2,3.1
1a0395c7f,0.0,3.7
220d4394a,0.5,3.8
73a17e201,0.1,1.5
a8eed143b,0.2,3.1
282c90ff4,0.2,1.3
8e343f4df,0.4,2.9
6309f250d,0.2,3.1
b9cb2f0fd,0.2,1.2
028d42a4b,0.4,5.9
267841852,0.0,1.6
c763886a6,0.5,1.1
4d1d8655a,0.5,2.8
529025eb8,0.2,1.1
f8e3f9ddf,0.5,1.7
1eeb4ea81,0.6,2.4
04f8947f3,-0.2,0.7
3bb0c9458,0.5,0.5
fa323e99f,0.0,0.0
b5e7e4539,0.0,0.5
4d163b731,0.1,0.1
2f95b343a,0.0,0.0
bb05c1ce8,-0.3,0.8
f4bc92fc6,0.1,0.8
89bc4559f,0.1,1.0
63d254530,0.3,15.5
c753c9bd8,0.0,3.6
3183085f4,0.4,2.2
4c6fe4100,0.0,0.0
3ae51e685,0.4,1.4
dffa25e61,0.0,2.2
f53c216e2,0.0,0.3
ca8aec089,0.5,1.1
3dfe89264,0.0,2.4
81015c1aa,0.0,3.1
2f1c0947d,0.3,1.4
4da0a8ee1,0.1,3.7
87a37261b,0.4,4.6
3622c0bcf,0.7,3.5
497312a16,0.1,1.3
40bd89515,0.9,0.9
0eb219818,0.5,1.0
f819c7b65,0.3,0.3
79ad78fc4,0.4,2.4
ae38b9254,0.1,1.0
bca8b44ae,0.3,0.7
a338df612,0.4,0.8
a64e4905d,0.0,1.3
56a0c2ccd,0.7,2.8
4084b0a93,0.0,2.3
a19eea86b,0.5,4.2
360f2c8b9,0.0,2.3
60f513e5a,0.1,1.3
7023f6b45,0.2,4.2
eee0b299c,0.0,0.0
8511f09c2,0.2,2.7
3069e2d3c,0.0,0.2
7d7eef3d3,0.4,2.8
48ceb84a0,0.4,2.2
de92761ef,0.8,1.7
0d3081480,0.6,7.8
ca7a148c0,0.1,0.4
a9f6ed0cb,0.2,2.3
ee8c56246,0.4,2.0
4d82fddba,0.7,0.7
553752e54,0.7,2.3
48cd2ebaa,0.2,5.1
aa91c3400,0.0,2.2
4d8bc908b,0.1,3.0
4dd8dd451,0.6,1.8
9b251f717,0.4,0.9
19db3e21f,0.3,1.1
767b3b7d0,0.2,0.2
a88733fd1,-0.6,0.6
8d8ff1b29,0.0,6.0
8885f346b,0.8,4.4
b8fda5b3b,0.0,2.2
9223ca4fa,0.5,2.5
a21b2a42c,0.6,3.1
daabe5f9d,0.5,2.3
6db506983,0.3,2.7
e2ce25661,0.3,0.6
c6556750a,0.5,1.1
c7315e345,0.2,0.5
bf458a7d4,0.1,2.1
bad338993,0.3,1.1
f26e3e182,0.0,1.5
2374a1c12,0.0,9.5
94e45a1a7,0.8,0.8
9e6570928,0.1,2.1
1cd970978,0.0,0.8
08006836a,0.3,1.4
d50a1665e,0.1,5.6
e20655a10,0.2,3.2
38e3b6744,0.2,0.7
d3dd7e6a7,0.3,1.2
6c8613e80,0.0,3.9
5027f31e5,0.0,3.3
8a1b27ab1,0.9,0.9
3a050484c,0.0,1.4
155e1f0ca,0.1,0.2
6b7f2c603,0.1,2.8
9d5f190cf,0.2,6.8
972fba985,0.3,0.8
3b15c42d3,0.3,2.0
6094997dd,0.1,0.3
2bc51f69b,0.3,4.7
61afb7281,0.1,3.6
7db48c47a,-0.1,1.3
c08403e9f,0.0,2.4
01f4746ef,0.4,3.8
2a726e0a2,-0.3,0.3
10f1688d4,0.3,5.3
a2b42f2e5,0.3,3.7
25c1c662b,0.7,3.5
9b0f69f61,0.8,1.7
5d83f98eb,-0.2,0.5
e989ad83f,0.4,6.1
dabe9ac5c,0.0,3.7
6ada9811e,0.0,0.3
a27a03914,0.3,1.4
0d508e63a,0.4,1.2
4f60e910d,0.2,3.2
0157cf3a4,0.3,2.4
67e77a11c,0.2,2.3
bf74b13ab,0.1,1.4
b4d6d190d,0.9,0.9
442f853b2,0.3,0.8
e63eea2f7,0.1,2.1
664a120bf,0.1,3.1
a6992bbc5,0.0,1.1
037464956,0.2,1.3
7117c4553,0.0,1.5
6e642352c,0.2,3.8
cf76c794a,0.7,2.3
33a9dff78,0.0,1.9
a1769f482,0.0,2.7
d60dbdd7a,0.6,3.2
6fe7448a5,0.1,0.1
23829dc63,0.3,0.6
048df7861,0.4,1.3
1ef7f27ab,0.2,1.6
e103f7612,0.2,0.8
9f4f97c61,0.6,4.2
dc371c173,0.3,2.2
e936f5f63,0.3,3.0
dcf366e02,0.8,0.8
db77fdb46,0.6,1.9
f980544af,0.0,0.0
6eff0639c,0.1,0.8
1fd056050,0.3,3.1
1217eecab,0.2,4.3
b0aaffcc6,0.2,0.9
10e1cbfdd,0.8,0.8
a0f3a1cb4,0.0,0.0
5944cef68,-0.1,2.0
5eb152e2a,0.0,0.0
8e8080bbe,0.4,2.3
548df7912,0.3,2.5
dc1d76def,0.4,2.4
a98d5b83b,0.1,2.6
0e7ca23c9,0.6,3.3
49bf3272d,0.2,1.6
7759517e2,0.9,0.9
aa0e8c199,0.0,0.0
38d0a0bab,0.3,0.7
d07d9ab13,0.8,3.2
d120df077,0.2,1.5
70335663e,0.1,5.3
6f3f2899c,0.3,2.5
15a491e20,0.1,1.5
a2e529567,0.0,2.0
446748891,-0.2,1.7
d0101e748,0.3,0.3
8fcdf3368,0.0,0.0
79a9a7b05,0.2,3.0
326b17344,0.1,3.2
0c281122e,0.2,1.4
c517992c8,0.2,3.7
965adb809,0.2,1.6
65829d12f,0.0,9.4
053d121b8,0.3,1.7
3d136a793,0.3,12.9
02612ab95,0.6,5.0
8b8c51377,0.5,1.1
0256cac2b,-0.1,0.5
0fd68ca16,0.2,3.2
e7176bba4,0.1,2.7
5698c00e2,0.1,2.1
aca6b6256,0.2,0.5
72896003b,0.6,2.7
8ef4b6cf3,0.4,0.9
60b188249,0.6,3.8
c44215cc8,0.1,3.7
38a7b1842,0.1,2.0
4c674cc1f,0.3,1.4
ab94fb958,-0.2,0.2
58a414b45,0.7,0.7
36f1dc3b9,0.4,0.9
7d6298b6e,0.4,4.2
93e058345,0.1,0.3
4a0adfdd0,0.2,0.9
e60195d5c,0.1,1.4
caaf719c3,0.2,1.3
f6e07783c,0.8,0.8
0ea2638e9,0.4,6.7
7adf54516,0.0,14.6
be7fbd988,0.0,0.0
6ef7f0012,0.5,1.8
d72dafbea,0.8,1.7
70b7cb06d,0.1,0.3
c23b2926e,0.2,1.0
d9033fea0,0.3,1.6
b0d4b988a,0.1,6.4
9fe96f804,0.4,2.6
75a286d8a,0.2,0.7
326355730,0.1,0.4
ef4dce041,0.4,2.3
64cf73826,0.0,0.0
046d3a9d9,0.0,0.0
28af5e0d3,0.5,1.0
89f28de34,0.1,0.3
78332e36f,0.0,0.0
a62fcea51,0.3,4.1
6a8ce175d,0.0,1.9
e3897d3cb,0.5,2.1
fb9ae7d12,0.3,2.0
2a2b95086,0.4,0.9
5bd541f6f,0.3,1.0
8cd149470,0.4,3.1
d4f31b018,0.1,2.6
07417927d,0.1,1.5
1a3c44785,0.4,1.9
7b6ffc0a1,0.3,3.9
80cedf6b9,0.0,0.8
9427a0125,0.6,1.8
5a2a433c2,0.0,2.6
5b59ef7ee,0.5,1.0
8b94ae06d,0.4,3.0
d4b028ea8,0.0,1.4
a6c9fd936,0.6,0.6
e976f3d3a,0.4,0.9
92fae4396,0.2,1.1
ef487165c,0.2,1.3
0cf7fae9d,0.0,1.1
1a51506e1,0.2,1.9
fe3d0c6e4,-0.1,0.1
f4e2b49f5,0.3,1.1
88c193102,0.1,2.3
75310196e,-0.6,0.6
1398adca0,0.2,0.7
9d24c695e,0.1,4.6
440676acb,0.0,0.1
fdd77ab31,0.1,0.4
a0b82db0e,0.4,0.8
576dcc546,0.9,0.9
2acf3fdce,0.7,0.7
0ce80622f,0.0,0.2
a700a780b,0.0,0.2
6a763a055,0.1,0.4
a249a34f9,0.5,4.9
8573077f3,0.9,0.9
ab083aa2a,0.2,1.9
062de1f53,0.1,2.3
c8e2a9092,0.9,0.9
2986194f1,0.1,1.4
7993d67e3,-0.2,2.0
9296c9064,0.2,2.3
99ed50a86,0.6,0.6
fd8c80281,0.2,2.7
61f95d269,0.4,2.0
cf795bb00,0.0,1.7
0820696a3,0.1,0.9
3584bf68a,-0.2,0.2
3b4ac67f0,0.3,1.0
a009a2f0f,0.0,0.0
a3af82b71,0.9,0.9
d3ac21f5d,0.0,1.0
f037aaccb,0.2,2.2
06afa3c64,0.2,3.0
bc4e5abfd,0.4,9.2
0dfa8e172,0.7,1.5
67d786538,0.0,2.0
7e8c5d816,0.4,0.9
4c2af85fe,0.4,3.6
3c03a9912,0.6,3.2
b660cb310,0.1,1.1
95708d284,0.3,13.9
e7e23bfbf,0.2,2.0
6593bd2a2,0.4,1.8
486f89692,0.8,1.7
9ff5a1ca1,0.4,1.7
451d18ba3,0.4,1.2
2bd8e5830,0.3,1.2
7810092ba,-0.4,0.8
8705145ca,0.0,2.4
f40b68c08,0.3,0.6
42d2aa0bf,-0.1,0.1
4a1274da0,0.9,1.8
a6fd3df67,0.9,0.9
1db76bd72,0.3,4.0
21d8f0d2f,0.5,2.2
26428557f,0.1,1.3
8e3fba2c2,0.9,0.9
7aae61018,0.4,3.7
a6cbd39c2,0.2,6.1
662011890,-0.9,0.9
5daea1779,0.2,0.9
abd7a3201,0.4,1.4
5353b2283,0.4,3.4
0d20efa95,0.7,2.9
5267f524a,0.0,0.0
18ef93321,0.0,0.2
1f0e01c1d,0.4,1.1
c8c313331,0.0,3.3
443682c9f,0.3,0.7
ad2423b1f,0.3,0.9
514319114,0.3,1.3
e9dec895b,0.2,8.4
358517d09,0.1,1.4
6e09bfe1f,0.6,1.8
ce2004c9e,0.0,1.8
bea8484a3,0.0,0.0
07bd5a7a9,0.0,0.5
83705e888,0.2,2.7
4d1a986bb,0.0,1.7
e2c54ef30,0.3,8.3
400eaa6d5,0.2,2.8
ff9f62e79,0.2,1.9
ba8d53f1e,0.6,0.6
51020fbd4,0.2,5.2
977cfb864,-0.1,0.1
3021613fd,-0.2,1.7
2cf4994e7,0.0,0.7
3863ab300,0.5,1.7
64f41ee68,0.3,0.3
b60a4eb5e,0.1,1.6
2ff35ef73,0.5,2.3
956548cd3,0.0,1.6
d0eb1073d,0.1,2.1
7630f3d6c,0.6,0.6
c842fa148,0.3,4.0
71b0f7f97,0.2,0.2
c0a0a48a0,-0.4,0.4
a144cca8c,0.1,2.0
81af50144,0.5,0.5
9b8a35f8b,0.2,2.4
229beedff,-0.2,1.1
608a58c8e,0.0,0.0
45d1d74ca,0.5,1.7
756308d39,0.8,0.8
0a8ee7520,0.1,1.4
5c4c1d10c,0.4,2.4
b00ce0fd0,0.2,2.0
409ad5a23,0.8,1.7
b21dea224,0.0,2.3
72519f841,0.5,1.7
b6684c4b7,0.0,3.6
2831bd2b0,0.2,7.1
b80b51bda,0.3,2.7
5fcb3804f,0.8,0.8
1833aa7d6,0.4,1.7
9c788a6bb,0.0,0.0
dbf8ba091,0.2,2.8
fb4814fb9,0.3,0.3
be467e42b,0.9,0.9
aa3ee9d0b,0.4,3.0
d73b2a4c6,0.0,13.0
67c74483f,0.3,1.8
672cc8af8,0.1,2.8
972a081f2,0.4,2.1
29f2fd4c6,0.2,4.3
0fe419dc3,-0.6,0.6
11b20ee8f,0.5,1.8
bded2690b,0.4,1.0
bb76bfc79,0.4,2.2
39b3fe88f,0.0,0.0
a426fc504,0.2,5.3
fcd21f3ec,-0.2,0.9
2b8008b16,0.3,0.3
bf99a973b,0.0,0.1
19af88854,0.1,6.9
33715275e,0.0,1.2
9f1ba804c,0.6,1.2
429296d6e,0.0,0.6
8566a1bd5,0.0,2.3
ec59f8c50,0.0,2.5
8d25867cb,0.1,1.3
29bf0cb2c,0.3,3.2
301e16ab9,0.8,0.8
a2665a33f,0.3,4.4
5c62b4a8e,0.8,0.8
073f265c3,0.9,1.8
cff0d8c7b,0.4,3.2
e9292cee2,0.3,1.1
cc4e55d5b,0.0,2.8
86d42fe3f,0.2,1.5
ead9fb6b7,0.8,0.8
46ed43d61,0.5,2.3
aa741b626,0.0,1.9
1c2f669f2,0.8,0.8
728c78b39,0.3,2.3
5d822305a,0.7,3.7
1df948d0e,0.2,0.8
f90722a00,0.2,1.4
f14c5a335,0.1,10.0
5d8c4f66b,0.0,0.2
748207a86,0.1,0.4
c18cc87cd,0.3,3.0
94438a5c5,0.2,1.5
b16fae336,0.7,1.4
785413d29,0.7,3.5
ada1e6f38,0.4,5.9
7c8960273,0.8,0.8
15f62e911,0.8,0.8
8e372fc09,0.4,5.5
e4ab25214,0.9,1.8
c87b301c0,0.0,2.0
a0f2d927e,-0.1,2.1
3313aa06f,0.0,0.1
c863daf49,0.3,3.7
88bffd281,-0.1,1.1
97e47e7c0,0.3,2.5
60e5899e2,0.7,1.4
0c05a138b,0.1,1.2
3bc0357ce,0.1,1.8
7c7a54cbe,0.3,5.0
6198e214e,0.2,4.9
64dbb2214,0.3,4.2
72b6bef39,0.7,1.5
1ffe15ff7,0.2,1.3
d9b9b0174,0.1,0.1
75fccfb43,0.7,0.7
a12222b9e,0.1,1.1
714e287c7,0.8,2.4
605f9cd41,0.5,1.0
4e9358756,0.1,3.1
08f40f232,0.0,2.4
45f8df95e,0.2,2.4
6697a7f62,0.8,2.6
61b6e170c,0.5,0.5
5b0355a1b,0.3,4.1
1c4d6faac,-0.3,0.3
b1da9f428,0.8,0.8
c6e25d716,0.1,0.9
ed10d7ee5,0.1,0.1
842528c2a,0.8,0.8
936fc22ce,0.0,0.0
9b56301b6,0.5,1.7
791e6dc19,0.0,0.1
c220b4764,0.2,1.7
ff706f8cc,0.0,5.6
d8fc9bc28,0.1,1.1
e3e66cb5a,0.2,1.2
dc4e92b83,0.2,1.0
227580301,0.3,3.3
1542ab941,0.5,1.0
baa309426,0.1,1.1
c85f29411,-0.2,1.0
e833d08bb,0.1,0.2
32aa78316,0.2,2.5
90caf70eb,0.5,2.2
55553842f,0.0,0.1
12e747332,0.0,0.0
3a3dc1dab,0.3,1.9
fb999f812,0.4,1.3
b617ce1ce,0.9,1.9
db45d8505,0.9,0.9
6a633ab6c,0.4,1.4
1f7363767,0.0,0.8
f35a5dd35,0.3,4.1
68df0b84c,0.6,2.5
da7c5b19f,0.8,1.7
c37774c72,0.2,6.5
eb1f2f2f0,0.3,2.6
1fd342e17,0.6,1.8
2eaab0cb1,0.1,5.4
186779691,0.2,2.6
4b5532afb,0.2,0.7
79531026f,0.0,0.5
eac772633,0.0,2.8
489466e53,0.5,1.7
858854bb5,0.2,2.7
b5b84493d,0.2,3.8
16ffedcf8,0.0,10.5
ad6cfec5c,0.1,1.6
d1a577692,0.1,3.4
8c1658988,0.0,12.7
3422e4906,0.2,3.7
18a87116d,0.0,0.0
b898e8d6c,0.1,1.1
81ea0e01a,0.0,4.7
9aac5500a,0.3,1.1
886debfe8,0.4,5.9
b16afc5dc,0.8,0.8
31e266863,0.1,3.2
ec780b913,0.0,0.1
092c46fdd,0.4,1.4
e1262c956,0.7,2.2
0fa63169f,0.7,1.4
ea3c51eb3,-0.1,3.6
37e47eeab,0.2,2.5
d3740baed,0.5,4.2
410490c8d,0.4,0.9
a528683b3,0.1,2.4
f580ba98c,0.3,1.1
9f12dbf17,0.7,4.3
4d98e5623,0.4,1.2
d7cc44152,0.4,2.7
3dd380ccb,0.3,1.3
ffef9a2af,0.2,1.1
98da79d01,0.9,0.9
4dbcd1d36,0.2,2.5
6aff78ff8,0.2,0.5
245b99f60,0.1,3.5
1b8fee68d,0.9,0.9
65f56897d,0.2,0.8
81bc89458,0.4,2.5
cea2544a7,0.0,1.1
c07d6061c,0.0,0.0
30d293a39,0.3,1.1
036c684d3,0.4,3.9
27eedd440,0.0,0.0
fc710f1e8,0.3,3.1
6eb8a8e8e,-0.2,0.4
f90f6ca1a,0.0,0.0
79f41f755,0.8,1.6
8bcb0a0e6,0.2,1.2
b921bfb80,0.6,2.7
7c3423bab,0.0,0.0
a7baf1366,0.2,3.4
2bea067f2,0.2,3.3
d2a1b5401,0.6,1.3
ea1318971,0.4,3.2
c32940f0f,0.3,4.3
5682330ad,0.1,1.4
7a2ea6461,0.6,1.8
aa0d42c80,0.1,4.4
cccd87749,0.5,4.2
1043aca38,0.0,1.2
ed9daa1ae,0.5,0.5
fd2cc8576,0.2,0.2
b8f60eb7e,0.1,3.4
e2f1f5377,0.1,0.1
d35b8c727,0.4,1.6
120ae4dd3,0.4,2.7
e914bdd82,0.1,3.8
67ef0c9a6,0.4,4.1
8ef541435,0.3,1.4
852296968,0.1,1.3
1f4ebd382,0.0,0.6
f47fc05a6,0.4,0.8
890dc359d,0.1,0.1
91e663cd2,0.1,0.8
705a6dffe,0.3,2.7
79669f807,0.2,2.6
b5b9449db,0.5,3.5
a9eef9dca,0.9,0.9
3c9dc7370,0.3,2.3
1d30559d8,0.5,4.5
ea9d28227,0.0,1.5
ec794cf89,0.2,2.3
6da753c92,0.1,2.5
1bea097f1,0.3,2.0
46f656f13,0.6,3.0
802798c57,0.2,1.3
26d0bfe44,0.0,8.5
5d225055d,0.5,3.7
553b720c2,0.0,2.4
f9db446f8,-0.7,0.7
ca75db93c,0.4,3.8
a02551367,0.1,7.5
0b74e375f,0.4,1.0
14e52bdaf,0.5,1.1
f65fe3e26,0.1,3.5
046dcb8fb,0.2,1.5
85e0c743b,0.5,1.1
d59322d58,0.6,3.0
cdcaefa4b,0.5,1.0
cbd703fb6,0.7,4.5
53f3e56a3,0.2,0.8
79ac40056,0.9,0.9
59097271b,0.0,6.6
6029e0ed0,0.0,0.1
406528ab5,0.1,0.1
632a3742c,0.0,0.0
29af2b6ec,0.4,1.3
92bf36222,0.3,4.4
f376f922e,0.1,0.1
fad223ef5,0.2,1.1
3ce528284,0.2,0.4
8435e081c,0.1,1.2
e1d86f0b6,0.1,5.3
8c0273869,0.1,0.1
f9a962ccc,0.4,3.6
c71d537da,0.3,3.4
e0e604fc2,0.2,1.8
1caf9686d,0.3,3.7
e540c1ba5,0.9,0.9
